Owner,Account Name,Account Id,Control Name,Control ID,Severity,Failure Count,Sample Resources
Samuel Chua,AWS-LKC-ITSVC,463834535381,IAM - No Multiple Access Keys,16015,High,1,rubrik-backup (AIDAWX7VRKXKQXIUJ6YYB)
Samuel Chua,AWS-LKC-ITSVC,463834535381,Lambda - Using An IAM Role For More Than One Lambda Function,21353,High,1,aws-controltower-ForwardSnsNotificationRole
Samuel Chua,AWS-LKC-ITSVC,463834535381,S3 - Blocked Public Access (Bucket-wise),16030,High,1,elasticbeanstalk-ap-southeast-1-463834535381
Samuel Chua,AWS-LKC-ITSVC,463834535381,CloudFormation - Stacks should have associated service roles,4232,Medium,40,"StackSet-AwsAccountDiscoveryRole-debc9c79-2956-430c-a814-b97b1188af66, StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-8ce6e329-c447-4376-aea8-2e7fdfbc1e6f, set-s3-policy"
Samuel Chua,AWS-LKC-ITSVC,463834535381,CloudFormation - Stacks should have termination protection enabled,4231,Medium,40,"StackSet-AwsAccountDiscoveryRole-debc9c79-2956-430c-a814-b97b1188af66, StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-8ce6e329-c447-4376-aea8-2e7fdfbc1e6f, set-s3-policy"
Samuel Chua,AWS-LKC-ITSVC,463834535381,CloudFormation - Enabled Termination Protection,21292,Medium,34,"StackSet-AwsAccountDiscoveryRole-debc9c79-2956-430c-a814-b97b1188af66, StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-8ce6e329-c447-4376-aea8-2e7fdfbc1e6f, set-s3-policy"
Samuel Chua,AWS-LKC-ITSVC,463834535381,KMS - Cross Account Access,21452,Medium,18,"dab7fa7c-b2f2-4b5a-b698-41322e4a7282, 2ca27a53-1f7f-443d-a615-3ba7059d0b1d, 102b97d3-2167-47dc-b08c-b4c23225f621"
Samuel Chua,AWS-LKC-ITSVC,463834535381,EC2 - Subnets should not automatically assign public IP addresses,21309,Medium,18,"subnet-09965f6f751cf4781, subnet-00209c2534ee4b52c, subnet-0ad98a30b25eeedde"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Inspector 2 - Not Enabled,37136,Medium,16,463834535381
Samuel Chua,AWS-LKC-ITSVC,463834535381,SecurityHub - Enabled,37236,Medium,15,"ap-northeast-1, us-west-2, ap-southeast-1"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Data Lifecycle Manager - Automate EBS Snapshot,37194,Medium,15,"ap-northeast-1, us-west-2, ap-southeast-1"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Glue - Data Catalog Connection Passwords Encryption,27136,Medium,14,"us-west-1, ap-southeast-2, ap-northeast-1"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Glue - Data Catalog Objects Encrypted,27135,Medium,14,"us-west-1, ap-southeast-2, ap-northeast-1"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Glue - Encrypted with CMK,37203,Medium,14,"us-west-1, ap-southeast-2, ap-northeast-1"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Networking - Disallowed Public Access to Any Port (Security Groups),21329,Medium,11,"launch-wizard-4 (sg-0944adbfd445195f8), default (sg-03f5da8fae6299ccd), default (sg-095642f1f0aadc0a5)"
Samuel Chua,AWS-LKC-ITSVC,463834535381,S3 - Server Side Encryption via Bucket Policies,21497,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,S3 - Buckets Lifecycle Configuration,21500,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Logging - Enabled VPCs Flow Logs,16053,Medium,9,"vpc-00fca89936b430a55, vpc-06ef88e1bfb1c0a51, vpc-0f4cd4858cd2c36fb"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Network without Traffic Logging (AWS),27165,Medium,9,"vpc-00fca89936b430a55, vpc-06ef88e1bfb1c0a51, vpc-0f4cd4858cd2c36fb"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Networking - Disallowed Public Access to Any Port (ACL),21328,Medium,9,"acl-0169a5b10e28e6333, acl-09586a59efe9e67bc, acl-0c951db0da5b26597"
Samuel Chua,AWS-LKC-ITSVC,463834535381,S3 - Bucket MFA Delete Enabled,21492,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,S3 - Buckets Encrypted with Customer-Provided CMKs,21499,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,S3 - Cross Account Access,21494,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,S3 - Object Lock,21501,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,SNS - Encrypted at Rest Using AWS KMS,21121,Medium,9,"arn:aws:sns:ap-southeast-1:463834535381:aws-controltower-SecurityNotifications, arn:aws:sns:eu-north-1:463834535381:aws-controltower-SecurityNotifications, arn:aws:sns:us-east-1:463834535381:aws-controltower-SecurityNotifications"
Samuel Chua,AWS-LKC-ITSVC,463834535381,S3 - Defined Amazon Macie Job,16028,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,S3 - Disabled HTTP Requests,16025,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Logging - Enabled S3 Read Events Log,16055,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,SNS - Appropriate Subscribers,21371,Medium,9,"arn:aws:sns:ap-east-1:463834535381:aws-controltower-SecurityNotifications:94bf7ae2-8239-42d3-b2d4-6550e9b2785f, arn:aws:sns:us-west-1:463834535381:aws-controltower-SecurityNotifications:4d0dff2c-65e8-4985-9290-68f9fc52e3df, arn:aws:sns:eu-north-1:463834535381:aws-controltower-SecurityNotifications:11d51ca7-d5a3-4d3a-8fd7-37c1959aed87"
Samuel Chua,AWS-LKC-ITSVC,463834535381,S3 - Transfer Acceleration,21502,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Logging - Enabled S3 Write Events Log,16054,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,AWS S3 - Bucket Logging Enabled,67003,Medium,9,"itfiles, cf-templates-1chnwoy5yiq2l-ap-southeast-1, test-463834535381"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Lambda - Enable Enhanced Monitoring for Lambda Functions,21345,Medium,8,aws-controltower-NotificationForwarder:$LATEST
Samuel Chua,AWS-LKC-ITSVC,463834535381,Lambda - Check Lambda Function URL Not in Use,21365,Medium,8,aws-controltower-NotificationForwarder:$LATEST
Samuel Chua,AWS-LKC-ITSVC,463834535381,Lambda - Cross Account Access,21350,Medium,8,aws-controltower-NotificationForwarder:$LATEST
Samuel Chua,AWS-LKC-ITSVC,463834535381,Lambda - Enable Code Signing,21366,Medium,8,aws-controltower-NotificationForwarder:$LATEST
Samuel Chua,AWS-LKC-ITSVC,463834535381,Lambda - Tracing Enabled,21352,Medium,8,aws-controltower-NotificationForwarder:$LATEST
Samuel Chua,AWS-LKC-ITSVC,463834535381,Lambda - Enable Provisioned Concurrency,21347,Medium,8,aws-controltower-NotificationForwarder:$LATEST
Samuel Chua,AWS-LKC-ITSVC,463834535381,Lambda - Function Uses Supported Runtime,21131,Medium,8,aws-controltower-NotificationForwarder:$LATEST
Samuel Chua,AWS-LKC-ITSVC,463834535381,Config - Referencing Missing S3 Bucket,37210,Medium,7,aws-controltower-BaselineConfigDeliveryChannel
Samuel Chua,AWS-LKC-ITSVC,463834535381,Networking - Default Security Groups Restrict All,16073,Medium,7,"default (sg-03f5da8fae6299ccd), default (sg-095642f1f0aadc0a5), default (sg-031807cec3df53e18)"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Cloud Account - Identity Provider,27000,Medium,6,"AWSCloudFormationStackSetExecutionRole, sysdig-secure-onboarding-lihnqv, AwsAccountDiscoveryRole"
Samuel Chua,AWS-LKC-ITSVC,463834535381,CloudWatch Event - Events In Use,37146,Medium,6,"ap-northeast-1, eu-central-1, ap-south-1"
Samuel Chua,AWS-LKC-ITSVC,463834535381,KMS - Key Exposed,21451,Medium,5,"102b97d3-2167-47dc-b08c-b4c23225f621, 1243e88b-bdd7-48a0-b58c-651656030cea, 419ddb7d-ed93-4bd8-a696-317988db5447"
Samuel Chua,AWS-LKC-ITSVC,463834535381,SecurityGroup - Disallow all ports in a public subnet,64940,Medium,4,"launch-wizard-4 (sg-0944adbfd445195f8), launch-wizard-1 (sg-0f27b12db6fe6b2ab), launch-wizard-5 (sg-00a25cd2420c96674)"
Samuel Chua,AWS-LKC-ITSVC,463834535381,S3 - Server Side Default Encryption,21496,Medium,3,"cf-templates-1chnwoy5yiq2l-ap-southeast-1, elasticbeanstalk-ap-southeast-1-463834535381, cf-templates--1bqtegg7y0y6-ap-southeast-1"
Samuel Chua,AWS-LKC-ITSVC,463834535381,GuardDuty - Findings,37202,Medium,2,"ap-southeast-1 - GuardDuty Detector, ap-northeast-1 - GuardDuty Detector"
Samuel Chua,AWS-LKC-ITSVC,463834535381,DataSync - Appropriate LogLevel configuration,27110,Medium,1,arn:aws:datasync:ap-southeast-1:463834535381:task/task-0140f660f9d06b40a
Samuel Chua,AWS-LKC-ITSVC,463834535381,ECS - Clusters should use Container Insights,21320,Medium,1,it-faq
Samuel Chua,AWS-LKC-ITSVC,463834535381,GuardDuty - Enabled,27142,Medium,1,ap-east-1
Samuel Chua,AWS-LKC-ITSVC,463834535381,KMS - Enabled CMKs Rotation,16052,Medium,1,dcf40947-64fb-4427-8509-de0b64534187
Samuel Chua,AWS-LKC-ITSVC,463834535381,KMS - Key Rotation Enabled,21457,Medium,1,dcf40947-64fb-4427-8509-de0b64534187
Samuel Chua,AWS-LKC-ITSVC,463834535381,Logging - Enabled Trail Log File Encryption,16051,Medium,1,aws-controltower-BaselineCloudTrail
Samuel Chua,AWS-LKC-ITSVC,463834535381,Public Application Load Balancer Without WAF Protection,27130,Medium,1,it-faq-alb
Samuel Chua,AWS-LKC-ITSVC,463834535381,Public Application Load Balancer Using WAF Without SQL Database Rule Group,27129,Medium,1,it-faq-alb
Samuel Chua,AWS-LKC-ITSVC,463834535381,Public Application Load Balancer Using WAF Without Known Bad Inputs Rule Group,27125,Medium,1,it-faq-alb
Samuel Chua,AWS-LKC-ITSVC,463834535381,Public Application Load Balancer Using WAF Without IP Reputation List Rule Group,27124,Medium,1,it-faq-alb
Samuel Chua,AWS-LKC-ITSVC,463834535381,Public Application Load Balancer Using WAF Without Core Rule Group,27123,Medium,1,it-faq-alb
Samuel Chua,AWS-LKC-ITSVC,463834535381,Public Application Load Balancer Using WAF Without Anonymous IP List Rule Group,27117,Medium,1,it-faq-alb
Samuel Chua,AWS-LKC-ITSVC,463834535381,CloudFormation - Integration with Simple Notification Service (SNS),21014,Low,34,"StackSet-AwsAccountDiscoveryRole-debc9c79-2956-430c-a814-b97b1188af66, StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-8ce6e329-c447-4376-aea8-2e7fdfbc1e6f, set-s3-policy"
Samuel Chua,AWS-LKC-ITSVC,463834535381,Lambda - Enable Dead Letter Queue for Lambda Functions,21343,Low,8,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,CloudFormation - Stack Policy,21447,High,27,"StackSet-AwsAccountDiscoveryRole-380b85cd-396c-4b4c-aa6d-7a796111f5e1, StackSet-AWSControlTowerBP-BASELINE-CONFIG-c844a5bf-0efd-46e4-a6e3-f414cdfd18b7, StackSet-AWSControlTowerBP-BASELINE-CONFIG-352d7f64-3264-4e9d-9337-2021fed03a94"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,CloudFormation - Deletion Policy in Use,21445,High,26,"StackSet-AwsAccountDiscoveryRole-380b85cd-396c-4b4c-aa6d-7a796111f5e1, StackSet-AWSControlTowerBP-BASELINE-CONFIG-c844a5bf-0efd-46e4-a6e3-f414cdfd18b7, StackSet-AWSControlTowerBP-BASELINE-CONFIG-352d7f64-3264-4e9d-9337-2021fed03a94"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFormation - Stack Policy,21447,High,17,"StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-6f045de6-4256-4101-8b11-2882090d059b, StackSet-AWSControlTowerBP-BASELINE-CONFIG-92fd4e6f-eeae-465f-b0ed-54e21ff7c015, StackSet-AWSControlTowerBP-BASELINE-SERVICE-ROLES-74d74be4-79b1-4453-83ef-7bf395ae82df"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,IAM - Enabled Access Analyzer,16022,High,17,"ap-south-1, sa-east-1, eu-west-1"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,EBS - Enabled Encryption At Rest (Region-wise),16031,High,17,"ap-south-1, sa-east-1, eu-west-1"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFormation - Deletion Policy in Use,21445,High,16,"StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-6f045de6-4256-4101-8b11-2882090d059b, StackSet-AWSControlTowerBP-BASELINE-CONFIG-92fd4e6f-eeae-465f-b0ed-54e21ff7c015, StackSet-AWSControlTowerBP-BASELINE-SERVICE-ROLES-74d74be4-79b1-4453-83ef-7bf395ae82df"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Lambda - Enable Encryption at Rest for Environment Variables using Customer Master Keys,21344,High,10,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Lambda - VPC Access for AWS Lambda Functions,21354,High,10,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,IAM - Enabled Access Analyzer,16022,High,8,"us-east-1, ap-northeast-1, eu-west-2"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,EBS - Enabled Encryption At Rest (Region-wise),16031,High,8,"us-east-1, ap-northeast-1, eu-west-2"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,SNS - Cross Account Access,21372,High,8,"arn:aws:sns:ap-east-1:976193244863:aws-controltower-SecurityNotifications, arn:aws:sns:us-west-1:976193244863:aws-controltower-SecurityNotifications, arn:aws:sns:eu-west-2:976193244863:aws-controltower-SecurityNotifications"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,SNS - Enable Server-Side Encryption for Topics,21373,High,8,"arn:aws:sns:ap-east-1:976193244863:aws-controltower-SecurityNotifications, arn:aws:sns:us-west-1:976193244863:aws-controltower-SecurityNotifications, arn:aws:sns:eu-west-2:976193244863:aws-controltower-SecurityNotifications"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Networking - Disallowed Public Access to Telnet Port (ACL),21301,High,7,"acl-0c2bde87aa1dc99b1, acl-0f845e7716a885afd, acl-0a0b9b2bc8170f0ab"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Networking - Disallowed Public Access to Administration Ports (ACL),16071,High,7,"acl-0c2bde87aa1dc99b1, acl-0f845e7716a885afd, acl-0a0b9b2bc8170f0ab"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Networking - Disallowed Public Access to RDP Port (ACL),21302,High,7,"acl-0c2bde87aa1dc99b1, acl-0f845e7716a885afd, acl-0a0b9b2bc8170f0ab"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Networking - Disallowed Public Access to SSH Port (ACL),21300,High,7,"acl-0c2bde87aa1dc99b1, acl-0f845e7716a885afd, acl-0a0b9b2bc8170f0ab"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Lambda - Enable Encryption at Rest for Environment Variables using Customer Master Keys,21344,High,5,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Lambda - VPC Access for AWS Lambda Functions,21354,High,5,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Networking - Disallowed Public Access to RDP Port (ACL),21302,High,3,"acl-0af249acbea31942b, acl-0354e9802cf06c003, acl-051b8124b83449762"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Networking - Disallowed Public Access to Telnet Port (ACL),21301,High,3,"acl-0af249acbea31942b, acl-0354e9802cf06c003, acl-051b8124b83449762"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Networking - Disallowed Public Access to Administration Ports (ACL),16071,High,3,"acl-0af249acbea31942b, acl-0354e9802cf06c003, acl-051b8124b83449762"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Networking - Disallowed Public Access to SSH Port (ACL),21300,High,3,"acl-0af249acbea31942b, acl-0354e9802cf06c003, acl-051b8124b83449762"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,SNS - Cross Account Access,21372,High,3,"arn:aws:sns:eu-north-1:339712777711:aws-controltower-SecurityNotifications, arn:aws:sns:us-west-1:339712777711:aws-controltower-SecurityNotifications, arn:aws:sns:ap-southeast-1:339712777711:aws-controltower-SecurityNotifications"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,SNS - Enable Server-Side Encryption for Topics,21373,High,3,"arn:aws:sns:eu-north-1:339712777711:aws-controltower-SecurityNotifications, arn:aws:sns:us-west-1:339712777711:aws-controltower-SecurityNotifications, arn:aws:sns:ap-southeast-1:339712777711:aws-controltower-SecurityNotifications"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Enabled MFA Delete,16027,High,3,"translational-respiratory-researchlab-traillogs - Versioning, translational-respiratory-researchlab - Versioning, cf-templates-dbx3urzakmr9-ap-southeast-1 - Versioning"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,EC2 - Transit Gateways should not automatically accept VPC attachment requests,21319,High,2,"tgw-095b684b7989e77a1, tgw-0da90d70ca7bdb019"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Enabled Versioning,16026,High,2,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for Organization Changes,16070,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for Root Account Usage,16058,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for Network Gateways Changes,16067,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for S3 Bucket Policy Changes,16063,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for Unauthorized API Calls,16056,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for VPC Changes,16069,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Account - Defined Security Questions,16002,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for Route Tables Changes,16068,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Blocked Public Access (Account-wise),16029,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Enabled Versioning,16026,High,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Account - Contact Details (Security),16001,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for IAM Policy Changes,16059,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for Console Login Without MFA,16057,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,IAM - Defined Support Center Access Role,16019,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,IAM - Defined Password Policy,16007,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,ECS - Task definitions should have secure user definitions,21038,High,1,im:2
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,ECR - Enabled Vulnerability Scanning,7046,High,1,lkc-integrativemicrobiomics
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,EC2 - Transit Gateways should not automatically accept VPC attachment requests,21319,High,1,tgw-095b684b7989e77a1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for CloudTrail Configuration Changes,16060,High,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Lambda - Using An IAM Role For More Than One Lambda Function,21353,High,1,aws-controltower-ForwardSnsNotificationRole
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront - Distributions should have a default root object configured,21015,High,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront - FieldLevel Encryption,21360,High,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Blocked Public Access (Account-wise),16029,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,IAM - Defined Password Policy,16007,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,IAM - Defined Support Center Access Role,16019,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,IAM - No Full Administrative Privileges Policies,16018,High,1,AdministratorAccess (ANPAIWMBCKSKIEE64ZLYK)
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Lambda - Using An IAM Role For More Than One Lambda Function,21353,High,1,aws-controltower-ForwardSnsNotificationRole
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Account - Defined Security Questions,16002,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Monitoring - Defined Filter and Alarm for IAM Policy Changes,16059,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Monitoring - Defined Filter and Alarm for Network Gateways Changes,16067,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Monitoring - Defined Filter and Alarm for Organization Changes,16070,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Monitoring - Defined Filter and Alarm for Root Account Usage,16058,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Monitoring - Defined Filter and Alarm for Route Tables Changes,16068,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Monitoring - Defined Filter and Alarm for S3 Bucket Policy Changes,16063,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Monitoring - Defined Filter and Alarm for Unauthorized API Calls,16056,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Account - Contact Details (Security),16001,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Monitoring - Defined Filter and Alarm for VPC Changes,16069,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Monitoring - Defined Filter and Alarm for Console Login Without MFA,16057,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Monitoring - Defined Filter and Alarm for CloudTrail Configuration Changes,16060,High,1,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Logging - Running CloudTrail Integration with CloudWatch,16045,High,1,translational-respiratory-researchlabTrail
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Logging - Enabled Trail Bucket Logging,16050,High,1,translational-respiratory-researchlab-traillogs
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,CloudFormation - Enabled Termination Protection,21292,Medium,27,"StackSet-AwsAccountDiscoveryRole-380b85cd-396c-4b4c-aa6d-7a796111f5e1, StackSet-AWSControlTowerBP-BASELINE-CONFIG-c844a5bf-0efd-46e4-a6e3-f414cdfd18b7, StackSet-AWSControlTowerBP-BASELINE-CONFIG-352d7f64-3264-4e9d-9337-2021fed03a94"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,EC2 - Subnets should not automatically assign public IP addresses,21309,Medium,22,"subnet-02745a8130171069b, subnet-0b13876c90bc3dba4, subnet-05d732fda9a3aa909"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Glue - Encrypted with CMK,37203,Medium,18,"ap-east-1, eu-north-1, ap-southeast-2"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Glue - Data Catalog Objects Encrypted,27135,Medium,18,"ap-east-1, eu-north-1, ap-southeast-2"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Glue - Data Catalog Connection Passwords Encryption,27136,Medium,18,"ap-east-1, eu-north-1, ap-southeast-2"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFormation - Enabled Termination Protection,21292,Medium,17,"StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-6f045de6-4256-4101-8b11-2882090d059b, StackSet-AWSControlTowerBP-BASELINE-CONFIG-92fd4e6f-eeae-465f-b0ed-54e21ff7c015, StackSet-AWSControlTowerBP-BASELINE-SERVICE-ROLES-74d74be4-79b1-4453-83ef-7bf395ae82df"
